"","Markets","M.PRESENTACION","Tipo","Periodo","ventasValor","ventasEQ2","ventasUnds","precioEQ2","precioUnds","ratioVentas","distNum"
"325","Total_Area 1_MT _A","INDIVIDUAL","COLA",2024-04-01,1811615820,14965701.59,79028032.26,121.051,22.924,97.069,98.859585
"326","Total_Area 1_MT _A","INDIVIDUAL","COLA",2024-05-01,1978344139,16340140.21,84388480.53,121.073,23.443,129.165,99.568359
"327","Total_Area 1_MT _A","INDIVIDUAL","COLA",2024-06-01,2056571543,16968495.37,88280896.33,121.199,23.296,130.62,99.760803
"328","Total_Area 1_MT _A","INDIVIDUAL","COLA",2024-07-01,2219150927,18335163.31,93976387.74,121.033,23.614,120.036,99.829609
"329","Total_Area 1_MT _A","INDIVIDUAL","COLA",2024-08-01,2195618507,18156277.56,92296731.73,120.929,23.789,142.516,99.899758
"330","Total_Area 1_MT _A","INDIVIDUAL","COLA",2024-09-01,2120954876,17481152.5,88810761.76,121.328,23.882,133.965,99.886511
"331","Total_Area 1_MT _A","INDIVIDUAL","COLA",2024-10-01,2198543063,17974563.76,91420680.28,122.314,24.049,141.144,99.720615
"332","Total_Area 1_MT _A","INDIVIDUAL","COLA",2024-11-01,1961526432,16033649.32,82440131.49,122.338,23.793,122.675,99.793949
"333","Total_Area 1_MT _A","INDIVIDUAL","COLA",2024-12-01,1944477275,15796416.14,81427989.18,123.096,23.88,103.119,99.654519
"334","Total_Area 1_MT _A","INDIVIDUAL","Sabores",2021-12-01,445869948.78,4670440.264,24623959.08,134.069273584906,12.5764811320755,0.824349056603774,8.9859434245283
"335","Total_Area 1_MT _A","INDIVIDUAL","Sabores",2022-01-01,431799955.69,4561153.596,23183686.416,125.103216981132,11.8925188679245,0.800905660377358,8.80685359433962
"336","Total_Area 1_MT _A","INDIVIDUAL","Sabores",2022-02-01,377510421.96,3827331.828,20992078.864,138.562669811321,12.5830660377358,0.849641509433962,8.76908169811321
"337","Total_Area 1_MT _A","INDIVIDUAL","Sabores",2022-03-01,434002166.81,4292144.849,24205783.361,150.175537735849,13.5613867924528,0.816216981132075,9.10309947169811
"338","Total_Area 1_MT _A","INDIVIDUAL","Sabores",2022-04-01,473725526.3,4667477.238,25983712.196,150.382537735849,13.5641886792453,0.804556603773585,9.14978837735849
"339","Total_Area 1_MT _A","INDIVIDUAL","Sabores",2022-05-01,527891394.17,5115947.003,28538992.049,151.318226415094,13.6589339622642,0.725292452830189,9.3678366509434
"340","Total_Area 1_MT _A","INDIVIDUAL","Sabores",2022-06-01,548241015.7,5278200.446,29776104.241,152.610632075472,13.6741603773585,0.891358490566038,9.42506164150943
"341","Total_Area 1_MT _A","INDIVIDUAL","Sabores",2022-07-01,608933943.48,5851205.592,32789295.769,154.204141509434,13.8692169811321,1.02409433962264,9.3840500754717
"342","Total_Area 1_MT _A","INDIVIDUAL","Sabores",2022-08-01,589201352.88,5603890.268,31317591.726,157.729716981132,14.1985188679245,0.84711320754717,9.38440578301887
"343","Total_Area 1_MT _A","INDIVIDUAL","Sabores",2022-09-01,562790634.09,5317092.587,29892697.257,163.157773584906,14.0162264150943,0.928509433962264,9.36854517924528
"344","Total_Area 1_MT _A","INDIVIDUAL","Sabores",2022-10-01,557179032.68,5136579.921,29545669.263,163.564113207547,13.9270283018868,0.942103773584906,9.44292566981132
