"","Markets","M.PRESENTACION","Tipo","Periodo","ventasValor","ventasEQ2","ventasUnds","precioEQ2","precioUnds","ratioVentas","distNum"
"2567","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2023-01-01,2068661875.73,21210463.23,97909947.98,97.53,21.128,114.107,99.82
"2568","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2023-02-01,1936052557.73,19667159.34,92330250.73,98.441,20.969,105.859,99.77
"2569","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2023-03-01,2190773978.43,22075802.2,104943488.3,99.239,20.876,118.82,99.77
"2570","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2023-04-01,2220680072.63,22500500.94,104849400,98.695,21.18,120.039,99.8
"2571","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2023-05-01,2305486074.82,23305553.98,108340206.6,98.924,21.28,124.333,99.8
"2572","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2023-06-01,2308179805.66,23106584.2,109302070.8,99.893,21.117,123.219,99.84
"2573","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2023-07-01,2369685525.28,23781530.16,111029995,99.644,21.343,126.581,99.86
"2574","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2023-08-01,2271527153.01,22844315.23,105673169.9,99.435,21.496,121.594,99.86
"2575","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2023-09-01,2209265944.12,22205323.6,102807327.9,99.493,21.489,118.32,99.76
"2576","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2023-10-01,2301570057.19,23032707.02,107286071.1,99.926,21.453,122.813,99.69
"2577","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2023-11-01,2155866047.05,21398353.37,98871027.17,100.749,21.805,113.616,99.24
"2578","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2023-12-01,2208524222.24,21657131.05,100113475.6,101.977,22.06,114.944,99.27
"2579","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2024-01-01,2184034400.81,21369793.47,96180285.98,102.202,22.708,113.13,99.53
"2580","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2024-02-01,2150149189.11,20791214.09,95619717.78,103.416,22.486,109.784,99.78
"2581","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2024-03-01,2502146666.39,24055238.82,111221852.4,104.017,22.497,126.241,99.78
"2582","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2024-04-01,2498652921.94,24094531.78,109547020.5,103.702,22.809,126.432,99.79
"2583","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2024-05-01,2739902247.34,26403971.21,120083420.2,103.769,22.817,138.558,99.79
"2584","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2024-06-01,2697941167.77,25901431.73,117790761.5,104.162,22.905,136.031,99.71
"2585","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2024-07-01,2583874217.42,24810954.05,111253194.5,104.142,23.225,129.539,99.81
"2586","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2024-08-01,2584684987.47,24818316.18,110612938.2,104.144,23.367,129.579,99.8
"2587","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2024-09-01,2496404927.63,23845741.34,107372717.6,104.69,23.25,124.526,99.78
"2588","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2024-10-01,2467339599.58,23177513.98,104528836.2,106.454,23.604,121.187,99.66
"2589","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2024-11-01,2417187240.93,22503233.42,101540519.6,107.415,23.805,117.658,99.66
"2590","TRADICIONAL AREA IV","INDIVIDUAL","COLA",2024-12-01,2487023734.32,23065055.45,103728182,107.826,23.976,120.585,99.67
"2591","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2021-12-01,729566393.585,9253027.475,42431639.003,59.9408915662651,11.136843373494,1.40840963855422,14.3185878192771
"2592","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2022-01-01,740516741.554,9476051.766,42001286.715,65.4431686746988,11.8083734939759,1.41150602409639,14.3236142674699
"2593","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2022-02-01,650502423.832,8211659.196,37379632.495,66.5732771084337,11.5791325301205,1.25692771084337,14.2904585385542
"2594","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2022-03-01,754284264.118,9273229.051,43360837.765,76.102686746988,11.8269277108434,1.31815662650602,14.9728273614458
"2595","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2022-04-01,802540278.722,9786816.598,45696945.601,71.3205421686747,11.455578313253,1.43572289156626,15.0182322361446
"2596","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2022-05-01,886949509.995,10707021.62,50487994.618,62.3144578313253,11.0455662650602,1.56873493975904,15.0839521096386
"2597","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2022-06-01,804296973.365,9546385.528,44912445.242,74.4750963855422,11.6750722891566,1.42344578313253,14.8052456927711
"2598","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2022-07-01,820020643.989,9703013.384,45498119.498,79.4115060240964,11.873686746988,1.4583734939759,14.8588014024096
"2599","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2022-08-01,828373108.895,9800317.117,45437170.52,67.5655301204819,11.0828795180723,1.43743373493976,14.8714948831325
"2600","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2022-09-01,770825831.346,9052645.398,42250080.452,67.2410963855422,10.9913614457831,1.34685542168675,14.8256379204819
"2601","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2022-10-01,765393373.053,8921240.797,41995842.072,68.0315301204819,10.9430963855422,1.32531325301205,14.795732673494
"2602","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2022-11-01,749319026.753,8643252.158,41035506.488,67.0515180722892,10.8940963855422,1.25655421686747,14.747601539759
"2603","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2022-12-01,787366411.728,9059172.4,41803630.294,71.6162891566265,11.3808072289157,1.34073493975904,14.772019626506
"2604","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2023-01-01,805342195.943,9250885.385,41362482.671,67.797313253012,11.5013373493976,1.35685542168675,14.875919753012
"2605","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2023-02-01,726794890.451,8160581.472,38023517.372,77.1538313253012,12.0676987951807,1.15893975903614,15.2642837831325
"2606","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2023-03-01,829954356.929,9185044.63,43910069.493,75.3958674698795,11.5283373493976,1.28920481927711,15.4871237325301
"2607","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2023-04-01,864317557.549,9524289.77,45289889.749,77.0881445783132,11.9320602409639,1.33190361445783,15.3201744987952
"2608","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2023-05-01,892326115.404,9790898.158,46590224.499,71.7618554216867,11.9521084337349,1.38912048192771,15.1550669951807
"2609","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2023-06-01,913288712.491,9891687.624,47612007.77,69.7089879518072,11.6767469879518,1.38690361445783,15.0992122975904
"2610","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2023-07-01,896968145.34,9739060.391,46183270.917,68.8674578313253,11.9508915662651,1.55012048192771,14.5868770771084
"2611","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2023-08-01,855099018.769,9280558,43604604.156,69.1444939759036,12.1479397590361,1.48880722891566,14.3580358795181
"2612","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2023-09-01,838779684.279,9078809.375,42632624.676,72.0536506024096,12.5516144578313,1.45843373493976,14.4151883036145
"2613","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2023-10-01,863260677.74,9313388.539,43751754.356,73.6554698795181,12.195843373494,1.34957831325301,14.4525043843373
"2614","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2023-11-01,799316247.902,8599818.929,40106870.627,90.3660963855422,13.3251807228916,1.25593975903614,14.3966268036145
"2615","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2023-12-01,826858002.965,8862616.044,40992085.748,91.7907710843374,13.8240722891566,1.32738554216867,14.3540034746988
"2616","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2024-01-01,865028902.087,9272334.362,41815609.747,95.8648674698795,14.1007228915663,1.40110843373494,14.2814938060241
"2617","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2024-02-01,819791251.331,8582574.491,40015503.891,93.8670843373494,14.1221445783133,1.33549397590361,14.5778174566265
"2618","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2024-03-01,983013444.868,10153161.199,48083109.309,91.7625662650602,13.851313253012,1.51598795180723,14.6240941710843
"2619","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2024-04-01,1003091677.233,10342110.326,48561344.749,98.5922289156626,14.5204578313253,1.50598795180723,14.6453133927711
"2620","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2024-05-01,1140797364.597,11675195.302,55193434.175,102.616590361446,14.8252289156627,1.68268674698795,14.8276636879518
"2621","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2024-06-01,1109075194.954,11334465.101,53343773.435,92.6103734939759,13.5898192771084,1.5570843373494,14.8119058120482
"2622","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2024-07-01,1003543030.867,10309715.293,47648671.959,89.509843373494,13.9397710843373,1.46626506024096,14.4518598566265
"2623","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2024-08-01,1007484669.631,10280088.154,47688455.085,111.019469879518,15.7535662650602,1.49124096385542,14.663816246988
"2624","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2024-09-01,986038318.142,10026821.963,46540666.407,102.605554216867,15.0534698795181,1.4415421686747,14.7284116325301
"2625","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2024-10-01,951197689.473,9573800.329,44602724.247,128.58243373494,18.5309156626506,1.43455421686747,14.7418551566265
"2626","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2024-11-01,918192920.837,9188422.066,42640265.433,116.310542168675,15.5485421686747,1.34387951807229,14.6546632373494
"2627","TRADICIONAL AREA IV","INDIVIDUAL","Sabores",2024-12-01,961652575.265,9611739.211,44260431.447,135.607084337349,18.6203373493976,1.36463855421687,14.722732813253
"2628","TRADICIONAL AREA IV","MULTI-PACK","COLA",2021-12-01,1049574.594,11797.075,33485.996,88.969,31.344,6.573,0.9739464
"2629","TRADICIONAL AREA IV","MULTI-PACK","COLA",2022-01-01,998458.683,10901.456,30943.784,91.589,32.267,6.304,0.9384884
"2630","TRADICIONAL AREA IV","MULTI-PACK","COLA",2022-02-01,899950.78,9783.726,27771.107,91.984,32.406,5.89,0.9014479
"2631","TRADICIONAL AREA IV","MULTI-PACK","COLA",2022-03-01,790405.223,8522.478,24191.053,92.744,32.673,4.885,0.9468904
"2632","TRADICIONAL AREA IV","MULTI-PACK","COLA",2022-04-01,510121.48,5489.786,15582.759,92.922,32.736,3.684,0.8086223
"2633","TRADICIONAL AREA IV","MULTI-PACK","COLA",2022-05-01,571186.8,6092.92,17294.754,93.746,33.027,5.337,0.6195277
"2634","TRADICIONAL AREA IV","MULTI-PACK","COLA",2022-06-01,620817.44,6621.642,18795.531,93.756,33.03,7.827,0.4563579
"2635","TRADICIONAL AREA IV","MULTI-PACK","COLA",2022-07-01,293080.913,3157.363,8962.174,92.825,32.702,3.629,0.4693608
"2636","TRADICIONAL AREA IV","MULTI-PACK","COLA",2022-08-01,354975.722,3812.828,10822.712,93.1,32.799,5.422,0.3793085
"2637","TRADICIONAL AREA IV","MULTI-PACK","COLA",2022-09-01,260726.618,2912.766,8278.452,89.512,31.495,3.325,0.4725206
"2638","TRADICIONAL AREA IV","MULTI-PACK","COLA",2022-10-01,180950.219,1996.591,5667.325,90.63,31.929,3.896,0.2764637
"2639","TRADICIONAL AREA IV","MULTI-PACK","COLA",2022-11-01,286590.557,3110.588,8829.405,92.134,32.459,5.315,0.314278
"2640","TRADICIONAL AREA IV","MULTI-PACK","COLA",2022-12-01,362280.473,3997.958,11348.204,90.616,31.924,6.686,0.3210789
"2641","TRADICIONAL AREA IV","MULTI-PACK","COLA",2023-01-01,176394.782,2004.384,5689.443,88.004,31.004,5.047,0.2132625
"2642","TRADICIONAL AREA IV","MULTI-PACK","COLA",2023-02-01,176157.555,1965.907,5580.228,89.606,31.568,3.881,0.271987
"2643","TRADICIONAL AREA IV","MULTI-PACK","COLA",2023-03-01,260837.58,2797.641,7941.103,93.235,32.847,4.016,0.3740592
"2644","TRADICIONAL AREA IV","MULTI-PACK","COLA",2023-04-01,438210.538,4718.103,14288.483,92.879,30.669,4.827,0.5204186
"2645","TRADICIONAL AREA IV","MULTI-PACK","COLA",2023-05-01,551126.924,6564.295,20786.779,83.958,26.513,12.426,0.2812681
"2646","TRADICIONAL AREA IV","MULTI-PACK","COLA",2023-06-01,321144.833,3294.36,9473.29,97.483,33.9,6.394,0.2743066
"2647","TRADICIONAL AREA IV","MULTI-PACK","COLA",2023-07-01,297603.651,3108.718,8860.494,95.732,33.588,7.481,0.2208775
"2648","TRADICIONAL AREA IV","MULTI-PACK","COLA",2023-08-01,195404.309,2058.059,5841.8,94.946,33.449,5.221,0.2095455
"2649","TRADICIONAL AREA IV","MULTI-PACK","COLA",2023-09-01,275860.277,3009.569,8878.893,91.661,31.069,6.766,0.2364193
"2650","TRADICIONAL AREA IV","MULTI-PACK","COLA",2023-10-01,112243.089,1346.317,4323.026,83.37,25.964,5.521,0.1296097
"2651","TRADICIONAL AREA IV","MULTI-PACK","COLA",2023-11-01,107047.848,1271.853,4136.126,84.167,25.881,7.269,0.0921925
"2652","TRADICIONAL AREA IV","MULTI-PACK","COLA",2023-12-01,88627.562,1033.818,3341.25,85.728,26.525,5.859,0.0929781
"2653","TRADICIONAL AREA IV","MULTI-PACK","COLA",2024-01-01,145030.033,1552.973,4795.529,93.389,30.243,3.314,0.2468758
"2654","TRADICIONAL AREA IV","MULTI-PACK","COLA",2024-02-01,106063.797,1085.322,3440.452,97.726,30.828,10.523,0.0543429
"2655","TRADICIONAL AREA IV","MULTI-PACK","COLA",2024-03-01,27380.178,405.977,1316.989,67.443,20.79,2.016,0.1054413
"2656","TRADICIONAL AREA IV","MULTI-PACK","COLA",2024-04-01,250995.763,2321.385,6688.866,108.123,37.524,6.893,0.1763488
"2657","TRADICIONAL AREA IV","MULTI-PACK","COLA",2024-05-01,320510.374,2859.56,8158.034,112.084,39.288,7.764,0.1928553
"2658","TRADICIONAL AREA IV","MULTI-PACK","COLA",2024-06-01,192331.234,1715.738,4934.673,112.098,38.975,7.674,0.1170757
"2659","TRADICIONAL AREA IV","MULTI-PACK","COLA",2024-07-01,156358.289,1430.173,4287.713,109.328,36.467,6.522,0.1142737
"2660","TRADICIONAL AREA IV","MULTI-PACK","COLA",2024-08-01,187677.762,1673.501,4811.078,112.147,39.01,7.631,0.1142737
"2661","TRADICIONAL AREA IV","MULTI-PACK","COLA",2024-09-01,14246.609,125.477,356.165,113.54,40,0.787,0.0830917
"2662","TRADICIONAL AREA IV","MULTI-PACK","COLA",2024-10-01,99846.465,879.395,2496.162,113.54,40,5.745,0.0797682
"2663","TRADICIONAL AREA IV","MULTI-PACK","COLA",2024-11-01,362764.275,3219.84,9139.515,112.665,39.692,11.146,0.1505346
"2664","TRADICIONAL AREA IV","MULTI-PACK","COLA",2024-12-01,188362.653,1673.709,4764.871,112.542,39.532,3.837,0.2272951
"2665","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2021-12-01,0,0,0,0,0,0,0
"2666","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2022-01-01,0,0,0,0,0,0,0
"2667","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2022-02-01,0,0,0,0,0,0,0
"2668","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2022-03-01,0,0,0,0,0,0,0
"2669","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2022-04-01,0,0,0,0,0,0,0
"2670","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2022-05-01,0,0,0,0,0,0,0
"2671","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2022-06-01,0,0,0,0,0,0,0
"2672","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2022-07-01,0,0,0,0,0,0,0
"2673","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2022-08-01,0,0,0,0,0,0,0
"2674","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2022-09-01,912.842,11.166,42.261,27.2506666666667,7.2,0.0756666666666667,0.0088498
"2675","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2022-10-01,0,0,0,0,0,0,0
"2676","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2022-11-01,0,0,0,0,0,0,0
"2677","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2022-12-01,0,0,0,0,0,0,0
"2678","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2023-01-01,0,0,0,0,0,0,0
"2679","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2023-02-01,0,0,0,0,0,0,0
"2680","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2023-03-01,0,0,0,0,0,0,0
"2681","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2023-04-01,92678.842,1160.355,4189.816,53.6903333333333,14.6273333333333,4.97733333333333,0.0288687666666667
"2682","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2023-05-01,297318.886,3831.324,13029.242,52.553,15,36.7893333333333,0.0123218
"2683","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2023-06-01,22884.907,301.476,977.987,25.3033333333333,7.8,2.12666666666667,0.00838573333333333
"2684","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2023-07-01,2843.808,89.759,291.177,10.561,3.25566666666667,0.424666666666667,0.0124820666666667
"2685","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2023-08-01,0,0,0,0,0,0,0
"2686","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2023-09-01,53390.489,767.372,2514.418,76.323,21.7503333333333,4.835,0.0281219
"2687","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2023-10-01,67911.628,883.401,3009.039,75.423,22.05,5.73966666666667,0.0272698
"2688","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2023-11-01,69096.598,920.214,3137.998,75.5353333333333,22.01,6.23366666666667,0.0259264
"2689","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2023-12-01,50798.641,648.756,2248.253,53.1923333333333,14.7816666666667,4.26566666666667,0.017808
"2690","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2024-01-01,63440.498,798.364,2653.571,80.2663333333333,23.3553333333333,3.42433333333333,0.0591854333333333
"2691","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2024-02-01,76217.912,887.214,2878.123,54.272,16.73,5.65666666666667,0.0183644
"2692","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2024-03-01,29144.587,405.977,1316.989,40.042,12.3433333333333,2.35166666666667,0.0351470666666667
"2693","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2024-04-01,18647.962,245.66,796.921,25.3033333333333,7.8,1.60166666666667,0.00892316666666667
"2694","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2024-05-01,3557.421,43.516,164.695,27.25,7.2,0.283666666666667,0.00892316666666667
"2695","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2024-06-01,13834.402,159.188,516.404,28.9686666666667,8.93,1.038,0.00892316666666667
"2696","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2024-07-01,19713.472,241.147,912.662,27.2496666666667,7.2,1.51933333333333,0.00918956666666667
"2697","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2024-08-01,13040.067,150.047,486.753,28.969,8.93,0.945333333333333,0.00918956666666667
"2698","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2024-09-01,0,0,0,0,0,0,0
"2699","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2024-10-01,0,0,0,0,0,0,0
"2700","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2024-11-01,0,0,0,0,0,0,0
"2701","TRADICIONAL AREA IV","MULTI-PACK","Sabores",2024-12-01,2007.457,34.648,112.398,19.313,5.95333333333333,0.0816666666666667,0.0245642666666667
"2702","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2021-12-01,0,0,0,0,0,0,0
"2703","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2022-01-01,0,0,0,0,0,0,0
"2704","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2022-02-01,0,0,0,0,0,0,0
"2705","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2022-03-01,0,0,0,0,0,0,0
"2706","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2022-04-01,0,0,0,0,0,0,0
"2707","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2022-05-01,0,0,0,0,0,0,0
"2708","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2022-06-01,0,0,0,0,0,0,0
"2709","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2022-07-01,0,0,0,0,0,0,0
"2710","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2022-08-01,0,0,0,0,0,0,0
"2711","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2022-09-01,0,0,0,0,0,0,0
"2712","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2022-10-01,0,0,0,0,0,0,0
"2713","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2022-11-01,0,0,0,0,0,0,0
"2714","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2022-12-01,0,0,0,0,0,0,0
"2715","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2023-01-01,0,0,0,0,0,0,0
"2716","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2023-02-01,0,0,0,0,0,0,0
"2717","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2023-03-01,0,0,0,0,0,0,0
"2718","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2023-04-01,0,0,0,0,0,0,0
"2719","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2023-05-01,0,0,0,0,0,0,0
"2720","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2023-06-01,0,0,0,0,0,0,0
"2721","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2023-07-01,0,0,0,0,0,0,0
"2722","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2023-08-01,0,0,0,0,0,0,0
"2723","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2023-09-01,0,0,0,0,0,0,0
"2724","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2023-10-01,0,0,0,0,0,0,0
"2725","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2023-11-01,0,0,0,0,0,0,0
"2726","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2023-12-01,0,0,0,0,0,0,0
"2727","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2024-01-01,0,0,0,0,0,0,0
"2728","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2024-02-01,0,0,0,0,0,0,0
"2729","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2024-03-01,0,0,0,0,0,0,0
"2730","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2024-04-01,0,0,0,0,0,0,0
"2731","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2024-05-01,0,0,0,0,0,0,0
"2732","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2024-06-01,0,0,0,0,0,0,0
"2733","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2024-07-01,0,0,0,0,0,0,0
"2734","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2024-08-01,0,0,0,0,0,0,0
"2735","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2024-09-01,0,0,0,0,0,0,0
"2736","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2024-10-01,0,0,0,0,0,0,0
"2737","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2024-11-01,26921.688,33.77,135.964,797.207,198.006,0.239,0.0736928
"2738","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","COLA",2024-12-01,22255.125,27.916,112.398,797.218,198.003,0.197,0.0736928
"2739","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2021-12-01,9584.026,46.64,372.919,68.4963333333333,8.56666666666667,0.05,0.0563455333333333
"2740","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2022-01-01,0,0,0,0,0,0,0
"2741","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2022-02-01,0,0,0,0,0,0,0
"2742","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2022-03-01,0,0,0,0,0,0,0
"2743","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2022-04-01,0,0,0,0,0,0,0
"2744","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2022-05-01,0,0,0,0,0,0,0
"2745","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2022-06-01,0,0,0,0,0,0,0
"2746","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2022-07-01,0,0,0,0,0,0,0
"2747","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2022-08-01,0,0,0,0,0,0,0
"2748","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2022-09-01,0,0,0,0,0,0,0
"2749","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2022-10-01,0,0,0,0,0,0,0
"2750","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2022-11-01,0,0,0,0,0,0,0
"2751","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2022-12-01,0,0,0,0,0,0,0
"2752","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2023-01-01,0,0,0,0,0,0,0
"2753","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2023-02-01,0,0,0,0,0,0,0
"2754","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2023-03-01,0,0,0,0,0,0,0
"2755","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2023-04-01,0,0,0,0,0,0,0
"2756","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2023-05-01,0,0,0,0,0,0,0
"2757","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2023-06-01,0,0,0,0,0,0,0
"2758","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2023-07-01,0,0,0,0,0,0,0
"2759","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2023-08-01,0,0,0,0,0,0,0
"2760","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2023-09-01,0,0,0,0,0,0,0
"2761","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2023-10-01,0,0,0,0,0,0,0
"2762","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2023-11-01,0,0,0,0,0,0,0
"2763","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2023-12-01,0,0,0,0,0,0,0
"2764","TRADICIONAL AREA IV","MULTI-PACK CRUZADO","Sabores",2024-01-01,0,0,0,0,0,0,0
